# Day in year,Hollandsche IJssel,Lek,Waal,Maas,Haringvliet
2.590000000000000000e+02,0.000000000000000000e+00,4.815045019723417141e+01,1.275116008728300358e+03,1.891378799156995569e+02,6.745972172076892548e+01
2.600000000000000000e+02,0.000000000000000000e+00,1.765316866503580968e+02,1.422719526302689019e+03,1.597601268020174530e+02,1.577447210551075329e+02
2.610000000000000000e+02,0.000000000000000000e+00,2.226147802832977902e+02,1.456690845040996237e+03,1.016861307845248632e+02,4.511659095835444759e+02
2.620000000000000000e+02,0.000000000000000000e+00,1.829851446992578872e+02,1.435975327806900168e+03,8.621436112858873457e+01,3.409296401495114424e+02
2.630000000000000000e+02,0.000000000000000000e+00,1.208189141673220348e+02,1.410584967543498578e+03,9.628066625574368231e+01,2.833604768173411799e+02
2.640000000000000000e+02,0.000000000000000000e+00,7.757800321592718262e+01,1.369247328718441395e+03,8.441232350735387513e+01,2.425874234602456454e+02
2.650000000000000000e+02,0.000000000000000000e+00,7.946621063011232167e+00,1.337551577793024080e+03,8.256767993859790522e+01,1.634759976550816134e+02
2.660000000000000000e+02,0.000000000000000000e+00,3.023836774523636084e+00,1.309002441768210929e+03,8.896652081616767305e+01,1.082249240814905420e+02
2.670000000000000000e+02,0.000000000000000000e+00,4.127163220066794480e+00,1.269210791300511801e+03,2.327774209338962805e+02,6.703724179179889120e+01
2.680000000000000000e+02,0.000000000000000000e+00,1.316041029136347795e+00,1.225741078920831569e+03,7.908776621735513856e+01,5.850320310037525928e+01
2.690000000000000000e+02,0.000000000000000000e+00,4.047708649813579918e+00,1.193942540521456294e+03,6.520265174981244627e+01,5.648048032273249675e+01
2.700000000000000000e+02,0.000000000000000000e+00,-1.990419305535877648e+00,1.161727404895943891e+03,6.620131059070253343e+01,5.535130847710129842e+01
2.710000000000000000e+02,0.000000000000000000e+00,1.088272894341323394e+01,1.129892812004881989e+03,7.410458884419732328e+01,5.177303472347874447e+01
2.720000000000000000e+02,0.000000000000000000e+00,1.020692544219796538e+01,1.098734481128572497e+03,6.892748934796550486e+01,4.949027604207569908e+01
